"Displacement Vector:0","Displacement Vector:1","Displacement Vector:2","Strain:0","Strain:1","Strain:2","Strain:3","Strain:4","Strain:5","Strain:6","Strain:7","Strain:8","Stress:0","Stress:1","Stress:2","Stress:3","Stress:4","Stress:5","Stress:6","Stress:7","Stress:8",":0",":1",":2"
-0.50008,0.0014156,0,-0.0034872,0.0054821,0,0.0054821,-0.0030297,0,0,0,0,-48.309,42.17,0,42.17,-44.79,0,0,0,-21.484,0,0.2,0
-0.49957,-0.0012109,0,0.015168,0.0013452,0,0.0013452,-0.007857,0,0,0,0,140.78,10.348,0,10.348,-36.336,0,0,0,24.103,0,10.2,0
-0.0011429,0.0072985,0,0.0045161,0.0026589,0,0.0026589,-0.0043893,0,0,0,0,35.158,20.453,0,20.453,-33.346,0,0,0,0.4181,20,10.2,0
-0.00032028,-0.0099212,0,-0.00052304,-0.007142,0,-0.007142,-0.0051244,0,0,0,0,-22.641,-54.939,0,-54.939,-58.037,0,0,0,-18.618,20,0.2,0
-0.0044314,-0.014381,0,0.10032,0.011639,0,0.011639,-0.022601,0,0,0,0,513.94,44.767,0,44.767,41.176,0,0,0,128.1,20.2,0,0
0.0045021,-0.014378,0,0.099827,-0.011725,0,-0.011725,-0.022866,0,0,0,0,510.81,-45.097,0,-45.097,38.915,0,0,0,126.86,20.3,0,0
0.00040968,-0.0099221,0,-0.00059698,0.007181,0,0.007181,-0.0051181,0,0,0,0,-23.433,55.238,0,55.238,-58.211,0,0,0,-18.841,20.5,0.2,0
-0.5,0,0,0.022491,-0.00026119,0,-0.00026119,1.3057e-07,0,0,0,0,247.16,-2.0091,0,-2.0091,74.148,0,0,0,74.147,-0.2,0,0
-0.5,0,0,0.022373,-0.00022393,0,-0.00022393,9.5992e-08,0,0,0,0,245.85,-1.7225,0,-1.7225,73.757,0,0,0,73.757,-0.2,10.4,0
-0.0041297,0.010886,0,0.091387,-0.0099866,0,-0.0099866,-0.020984,0,0,0,0,467.54,-38.41,0,-38.41,35.342,0,0,0,116.05,20.2,10.4,0
0.0040923,0.010892,0,0.091108,0.0098007,0,0.0098007,-0.021373,0,0,0,0,465.36,37.695,0,37.695,32.744,0,0,0,114.95,20.3,10.4,0
0.0011583,0.0073425,0,0.003366,-0.0026434,0,-0.0026434,-0.0036929,0,0,0,0,24.815,-20.334,0,-20.334,-29.485,0,0,0,-1.0777,20.5,10.2,0
0.5,0,0,0.022392,0.00014936,0,0.00014936,4.2704e-08,0,0,0,0,246.07,1.1489,0,1.1489,73.82,0,0,0,73.82,40.7,10.4,0
0.5,0,0,0.025242,4.1144e-05,0,4.1144e-05,3.2229e-09,0,0,0,0,277.39,0.31649,0,0.31649,83.216,0,0,0,83.216,40.7,0,0
0.49957,-0.0012035,0,0.015183,-0.0013951,0,-0.0013951,-0.0079204,0,0,0,0,140.74,-10.732,0,-10.732,-36.982,0,0,0,23.944,40.5,10.2,0
0.50002,0.0014566,0,-0.0037128,-0.0065577,0,-0.0065577,-0.002473,0,0,0,0,-48.953,-50.444,0,-50.444,-39.416,0,0,0,-20.393,40.5,0.2,0
-0.5,0,0,0.016479,0.0066003,0,0.0066003,-0.0011977,0,0,0,0,177.14,50.772,0,50.772,41.165,0,0,0,50.378,-0.2,10.3,0
-0.5,0,0,0.0085288,0.00040724,0,0.00040724,3.2612e-07,0,0,0,0,93.724,3.1326,0,3.1326,28.121,0,0,0,28.118,-0.2,10.2,0
-0.5,0,0,-0.00056461,-0.00071919,0,-0.00071919,1.0357e-06,0,0,0,0,-6.2011,-5.5323,0,-5.5323,-1.85,0,0,0,-1.8579,-0.2,10.1,0
-0.5,0,0,-0.00056461,-0.00071919,0,-0.00071919,1.0357e-06,0,0,0,0,-6.2011,-5.5323,0,-5.5323,-1.85,0,0,0,-1.8579,-0.2,10,0
-0.5,0,0,-0.00041505,-0.00058826,0,-0.00058826,6.9267e-07,0,0,0,0,-4.5587,-4.5251,0,-4.5251,-1.3607,0,0,0,-1.366,-0.2,9.9,0
-0.5,0,0,-0.00013072,-0.00027524,0,-0.00027524,1.5155e-07,0,0,0,0,-1.436,-2.1172,0,-2.1172,-0.42929,0,0,0,-0.43045,-0.2,9.8,0
-0.5,0,0,-0.00013072,-0.00027524,0,-0.00027524,1.5155e-07,0,0,0,0,-1.436,-2.1172,0,-2.1172,-0.42929,0,0,0,-0.43045,-0.2,9.7,0
-0.5,0,0,-6.5043e-05,-0.00010761,0,-0.00010761,2.3162e-08,0,0,0,0,-0.71468,-0.82775,0,-0.82775,-0.21417,0,0,0,-0.21435,-0.2,9.6,0
-0.5,0,0,-5.744e-05,-6.8678e-05,0,-6.8678e-05,9.4343e-09,0,0,0,0,-0.63118,-0.52829,0,-0.52829,-0.18926,0,0,0,-0.18933,-0.2,9.5,0
-0.5,0,0,-5.744e-05,-6.8678e-05,0,-6.8678e-05,9.4343e-09,0,0,0,0,-0.63118,-0.52829,0,-0.52829,-0.18926,0,0,0,-0.18933,-0.2,9.4,0
-0.5,0,0,-5.1949e-05,-4.1896e-05,0,-4.1896e-05,3.5109e-09,0,0,0,0,-0.57086,-0.32228,0,-0.32228,-0.17122,0,0,0,-0.17125,-0.2,9.3,0
-0.5,0,0,-4.8132e-05,-1.6521e-05,0,-1.6521e-05,5.4595e-10,0,0,0,0,-0.52892,-0.12709,0,-0.12709,-0.15867,0,0,0,-0.15867,-0.2,9.2,0
-0.5,0,0,-4.8132e-05,-1.6521e-05,0,-1.6521e-05,5.4595e-10,0,0,0,0,-0.52892,-0.12709,0,-0.12709,-0.15867,0,0,0,-0.15867,-0.2,9.1,0
-0.5,0,0,-4.6541e-05,-6.4782e-06,0,-6.4782e-06,8.3941e-11,0,0,0,0,-0.51143,-0.049832,0,-0.049832,-0.15343,0,0,0,-0.15343,-0.2,9,0
-0.5,0,0,-4.6541e-05,-6.4782e-06,0,-6.4782e-06,8.3941e-11,0,0,0,0,-0.51143,-0.049832,0,-0.049832,-0.15343,0,0,0,-0.15343,-0.2,8.9,0
-0.5,0,0,-4.5909e-05,-2.5418e-06,0,-2.5418e-06,1.2923e-11,0,0,0,0,-0.50449,-0.019552,0,-0.019552,-0.15135,0,0,0,-0.15135,-0.2,8.8,0
-0.5,0,0,-4.5909e-05,-2.5418e-06,0,-2.5418e-06,1.2923e-11,0,0,0,0,-0.50449,-0.019552,0,-0.019552,-0.15135,0,0,0,-0.15135,-0.2,8.7,0
-0.5,0,0,-4.5662e-05,-9.9738e-07,0,-9.9738e-07,1.9897e-12,0,0,0,0,-0.50178,-0.0076722,0,-0.0076722,-0.15053,0,0,0,-0.15053,-0.2,8.6,0
-0.5,0,0,-4.5662e-05,-9.9738e-07,0,-9.9738e-07,1.9897e-12,0,0,0,0,-0.50178,-0.0076722,0,-0.0076722,-0.15053,0,0,0,-0.15053,-0.2,8.5,0
-0.5,0,0,-4.5566e-05,-3.9279e-07,0,-3.9279e-07,3.0859e-13,0,0,0,0,-0.50072,-0.0030214,0,-0.0030214,-0.15022,0,0,0,-0.15022,-0.2,8.4,0
-0.5,0,0,-4.554e-05,-2.4345e-07,0,-2.4345e-07,1.1855e-13,0,0,0,0,-0.50044,-0.0018727,0,-0.0018727,-0.15013,0,0,0,-0.15013,-0.2,8.3,0
-0.5,0,0,-4.554e-05,-2.4345e-07,0,-2.4345e-07,1.1855e-13,0,0,0,0,-0.50044,-0.0018727,0,-0.0018727,-0.15013,0,0,0,-0.15013,-0.2,8.2,0
-0.5,0,0,-4.5518e-05,-9.6728e-08,0,-9.6728e-08,1.8714e-14,0,0,0,0,-0.5002,-0.00074406,0,-0.00074406,-0.15006,0,0,0,-0.15006,-0.2,8.1,0
-0.5,0,0,-4.5512e-05,-6.0328e-08,0,-6.0328e-08,7.2797e-15,0,0,0,0,-0.50013,-0.00046406,0,-0.00046406,-0.15004,0,0,0,-0.15004,-0.2,8,0
-0.5,0,0,-4.5512e-05,-6.0328e-08,0,-6.0328e-08,7.2797e-15,0,0,0,0,-0.50013,-0.00046406,0,-0.00046406,-0.15004,0,0,0,-0.15004,-0.2,7.9,0
-0.5,0,0,-4.5506e-05,-2.3682e-08,0,-2.3682e-08,1.1218e-15,0,0,0,0,-0.50007,-0.00018217,0,-0.00018217,-0.15002,0,0,0,-0.15002,-0.2,7.8,0
-0.5,0,0,-4.5505e-05,-1.4923e-08,0,-1.4923e-08,4.454e-16,0,0,0,0,-0.50005,-0.00011479,0,-0.00011479,-0.15001,0,0,0,-0.15001,-0.2,7.7,0
-0.5,0,0,-4.5505e-05,-1.4923e-08,0,-1.4923e-08,4.454e-16,0,0,0,0,-0.50005,-0.00011479,0,-0.00011479,-0.15001,0,0,0,-0.15001,-0.2,7.6,0
-0.5,0,0,-4.5503e-05,-5.843e-09,0,-5.843e-09,6.8288e-17,0,0,0,0,-0.50003,-4.4946e-05,0,-4.4946e-05,-0.15001,0,0,0,-0.15001,-0.2,7.5,0
-0.5,0,0,-4.5503e-05,-5.843e-09,0,-5.843e-09,6.8288e-17,0,0,0,0,-0.50003,-4.4946e-05,0,-4.4946e-05,-0.15001,0,0,0,-0.15001,-0.2,7.4,0
-0.5,0,0,-4.5502e-05,-2.263e-09,0,-2.263e-09,1.0244e-17,0,0,0,0,-0.50003,-1.7408e-05,0,-1.7408e-05,-0.15001,0,0,0,-0.15001,-0.2,7.3,0
-0.5,0,0,-4.5502e-05,-1.4204e-09,0,-1.4204e-09,4.0354e-18,0,0,0,0,-0.50003,-1.0926e-05,0,-1.0926e-05,-0.15001,0,0,0,-0.15001,-0.2,7.2,0
-0.5,0,0,-4.5502e-05,-1.4204e-09,0,-1.4204e-09,4.0354e-18,0,0,0,0,-0.50003,-1.0926e-05,0,-1.0926e-05,-0.15001,0,0,0,-0.15001,-0.2,7.1,0
-0.5,0,0,-4.5502e-05,-5.6117e-10,0,-5.6117e-10,6.2988e-19,0,0,0,0,-0.50002,-4.3167e-06,0,-4.3167e-06,-0.15001,0,0,0,-0.15001,-0.2,7,0
-0.5,0,0,-4.5502e-05,-5.6117e-10,0,-5.6117e-10,6.2988e-19,0,0,0,0,-0.50002,-4.3167e-06,0,-4.3167e-06,-0.15001,0,0,0,-0.15001,-0.2,6.9,0
-0.5,0,0,-4.5502e-05,-2.1617e-10,0,-2.1617e-10,9.3466e-20,0,0,0,0,-0.50002,-1.6628e-06,0,-1.6628e-06,-0.15001,0,0,0,-0.15001,-0.2,6.8,0
-0.5,0,0,-4.5502e-05,-1.3802e-10,0,-1.3802e-10,3.8104e-20,0,0,0,0,-0.50002,-1.0617e-06,0,-1.0617e-06,-0.15001,0,0,0,-0.15001,-0.2,6.7,0
-0.5,0,0,-4.5502e-05,-1.3802e-10,0,-1.3802e-10,3.8104e-20,0,0,0,0,-0.50002,-1.0617e-06,0,-1.0617e-06,-0.15001,0,0,0,-0.15001,-0.2,6.6,0
-0.5,0,0,-4.5502e-05,-5.3755e-11,0,-5.3755e-11,5.7797e-21,0,0,0,0,-0.50002,-4.135e-07,0,-4.135e-07,-0.15001,0,0,0,-0.15001,-0.2,6.5,0
-0.5,0,0,-4.5502e-05,-5.3755e-11,0,-5.3755e-11,5.7797e-21,0,0,0,0,-0.50002,-4.135e-07,0,-4.135e-07,-0.15001,0,0,0,-0.15001,-0.2,6.4,0
-0.5,0,0,-4.5502e-05,-2.0737e-11,0,-2.0737e-11,8.6016e-22,0,0,0,0,-0.50002,-1.5952e-07,0,-1.5952e-07,-0.15001,0,0,0,-0.15001,-0.2,6.3,0
-0.5,0,0,-4.5502e-05,-1.3238e-11,0,-1.3238e-11,3.5053e-22,0,0,0,0,-0.50002,-1.0183e-07,0,-1.0183e-07,-0.15001,0,0,0,-0.15001,-0.2,6.2,0
-0.5,0,0,-4.5502e-05,-1.3238e-11,0,-1.3238e-11,3.5053e-22,0,0,0,0,-0.50002,-1.0183e-07,0,-1.0183e-07,-0.15001,0,0,0,-0.15001,-0.2,6.1,0
-0.5,0,0,-4.5502e-05,-5.0931e-12,0,-5.0931e-12,5.1884e-23,0,0,0,0,-0.50002,-3.9178e-08,0,-3.9178e-08,-0.15001,0,0,0,-0.15001,-0.2,6,0
-0.5,0,0,-4.5502e-05,-5.0931e-12,0,-5.0931e-12,5.1884e-23,0,0,0,0,-0.50002,-3.9178e-08,0,-3.9178e-08,-0.15001,0,0,0,-0.15001,-0.2,5.9,0
-0.5,0,0,-4.5502e-05,-2.0111e-12,0,-2.0111e-12,8.0897e-24,0,0,0,0,-0.50002,-1.547e-08,0,-1.547e-08,-0.15001,0,0,0,-0.15001,-0.2,5.8,0
-0.5,0,0,-4.5502e-05,-1.2507e-12,0,-1.2507e-12,3.1286e-24,0,0,0,0,-0.50002,-9.6208e-09,0,-9.6208e-09,-0.15001,0,0,0,-0.15001,-0.2,5.7,0
-0.5,0,0,-4.5502e-05,-1.2507e-12,0,-1.2507e-12,3.1286e-24,0,0,0,0,-0.50002,-9.6208e-09,0,-9.6208e-09,-0.15001,0,0,0,-0.15001,-0.2,5.6,0
-0.5,0,0,-4.5502e-05,-4.346e-13,0,-4.346e-13,3.7779e-25,0,0,0,0,-0.50002,-3.3431e-09,0,-3.3431e-09,-0.15001,0,0,0,-0.15001,-0.2,5.5,0
-0.5,0,0,-4.5502e-05,-4.346e-13,0,-4.346e-13,3.7779e-25,0,0,0,0,-0.50002,-3.3431e-09,0,-3.3431e-09,-0.15001,0,0,0,-0.15001,-0.2,5.4,0
-0.5,0,0,-4.5502e-05,-4.2339e-14,0,-4.2339e-14,3.5856e-27,0,0,0,0,-0.50002,-3.2569e-10,0,-3.2569e-10,-0.15001,0,0,0,-0.15001,-0.2,5.3,0
-0.5,0,0,-4.5502e-05,-4.2339e-14,0,-4.2339e-14,3.5856e-27,0,0,0,0,-0.50002,-3.2569e-10,0,-3.2569e-10,-0.15001,0,0,0,-0.15001,-0.2,5.2,0
-0.5,0,0,-4.5502e-05,3.0682e-13,0,3.0682e-13,1.8824e-25,0,0,0,0,-0.50002,2.3602e-09,0,2.3602e-09,-0.15001,0,0,0,-0.15001,-0.2,5.1,0
-0.5,0,0,-4.5502e-05,5.7468e-13,0,5.7468e-13,6.6057e-25,0,0,0,0,-0.50002,4.4206e-09,0,4.4206e-09,-0.15001,0,0,0,-0.15001,-0.2,5,0
-0.5,0,0,-4.5502e-05,5.7468e-13,0,5.7468e-13,6.6057e-25,0,0,0,0,-0.50002,4.4206e-09,0,4.4206e-09,-0.15001,0,0,0,-0.15001,-0.2,4.9,0
-0.5,0,0,-4.5502e-05,9.6014e-13,0,9.6014e-13,1.8441e-24,0,0,0,0,-0.50002,7.3857e-09,0,7.3857e-09,-0.15001,0,0,0,-0.15001,-0.2,4.8,0
-0.5,0,0,-4.5502e-05,2.4862e-12,0,2.4862e-12,1.2364e-23,0,0,0,0,-0.50002,1.9125e-08,0,1.9125e-08,-0.15001,0,0,0,-0.15001,-0.2,4.7,0
-0.5,0,0,-4.5502e-05,4.0657e-12,0,4.0657e-12,3.3064e-23,0,0,0,0,-0.50002,3.1275e-08,0,3.1275e-08,-0.15001,0,0,0,-0.15001,-0.2,4.6,0
-0.5,0,0,-4.5502e-05,4.0657e-12,0,4.0657e-12,3.3064e-23,0,0,0,0,-0.50002,3.1275e-08,0,3.1275e-08,-0.15001,0,0,0,-0.15001,-0.2,4.5,0
-0.5,0,0,-4.5502e-05,1.0383e-11,0,1.0383e-11,2.1564e-22,0,0,0,0,-0.50002,7.9871e-08,0,7.9871e-08,-0.15001,0,0,0,-0.15001,-0.2,4.4,0
-0.5,0,0,-4.5502e-05,1.0383e-11,0,1.0383e-11,2.1564e-22,0,0,0,0,-0.50002,7.9871e-08,0,7.9871e-08,-0.15001,0,0,0,-0.15001,-0.2,4.3,0
-0.5,0,0,-4.5502e-05,2.6553e-11,0,2.6553e-11,1.4103e-21,0,0,0,0,-0.50002,2.0426e-07,0,2.0426e-07,-0.15001,0,0,0,-0.15001,-0.2,4.2,0
-0.5,0,0,-4.5502e-05,2.6553e-11,0,2.6553e-11,1.4103e-21,0,0,0,0,-0.50002,2.0426e-07,0,2.0426e-07,-0.15001,0,0,0,-0.15001,-0.2,4.1,0
-0.5,0,0,-4.5502e-05,6.8013e-11,0,6.8013e-11,9.2523e-21,0,0,0,0,-0.50002,5.2317e-07,0,5.2317e-07,-0.15001,0,0,0,-0.15001,-0.2,4,0
-0.5,0,0,-4.5502e-05,6.8013e-11,0,6.8013e-11,9.2523e-21,0,0,0,0,-0.50002,5.2317e-07,0,5.2317e-07,-0.15001,0,0,0,-0.15001,-0.2,3.9,0
-0.5,0,0,-4.5502e-05,1.6971e-10,0,1.6971e-10,5.7607e-20,0,0,0,0,-0.50002,1.3054e-06,0,1.3054e-06,-0.15001,0,0,0,-0.15001,-0.2,3.8,0
-0.5,0,0,-4.5502e-05,2.7574e-10,0,2.7574e-10,1.5208e-19,0,0,0,0,-0.50002,2.1211e-06,0,2.1211e-06,-0.15001,0,0,0,-0.15001,-0.2,3.7,0
-0.5,0,0,-4.5502e-05,2.7574e-10,0,2.7574e-10,1.5208e-19,0,0,0,0,-0.50002,2.1211e-06,0,2.1211e-06,-0.15001,0,0,0,-0.15001,-0.2,3.6,0
-0.5,0,0,-4.5502e-05,7.0873e-10,0,7.0873e-10,1.0047e-18,0,0,0,0,-0.50002,5.4518e-06,0,5.4518e-06,-0.15001,0,0,0,-0.15001,-0.2,3.5,0
-0.5,0,0,-4.5502e-05,7.0873e-10,0,7.0873e-10,1.0047e-18,0,0,0,0,-0.50002,5.4518e-06,0,5.4518e-06,-0.15001,0,0,0,-0.15001,-0.2,3.4,0
-0.5,0,0,-4.5502e-05,1.798e-09,0,1.798e-09,6.466e-18,0,0,0,0,-0.50003,1.3831e-05,0,1.3831e-05,-0.15001,0,0,0,-0.15001,-0.2,3.3,0
-0.5,0,0,-4.5502e-05,1.798e-09,0,1.798e-09,6.466e-18,0,0,0,0,-0.50003,1.3831e-05,0,1.3831e-05,-0.15001,0,0,0,-0.15001,-0.2,3.2,0
-0.5,0,0,-4.5503e-05,4.6209e-09,0,4.6209e-09,4.271e-17,0,0,0,0,-0.50003,3.5546e-05,0,3.5546e-05,-0.15001,0,0,0,-0.15001,-0.2,3.1,0
-0.5,0,0,-4.5503e-05,4.6209e-09,0,4.6209e-09,4.271e-17,0,0,0,0,-0.50003,3.5546e-05,0,3.5546e-05,-0.15001,0,0,0,-0.15001,-0.2,3,0
-0.5,0,0,-4.5504e-05,1.1815e-08,0,1.1815e-08,2.7922e-16,0,0,0,0,-0.50005,9.0886e-05,0,9.0886e-05,-0.15001,0,0,0,-0.15001,-0.2,2.9,0
-0.5,0,0,-4.5504e-05,1.1815e-08,0,1.1815e-08,2.7922e-16,0,0,0,0,-0.50005,9.0886e-05,0,9.0886e-05,-0.15001,0,0,0,-0.15001,-0.2,2.8,0
-0.5,0,0,-4.5507e-05,2.9787e-08,0,2.9787e-08,1.7747e-15,0,0,0,0,-0.50008,0.00022913,0,0.00022913,-0.15002,0,0,0,-0.15002,-0.2,2.7,0
-0.5,0,0,-4.551e-05,4.7529e-08,0,4.7529e-08,4.5185e-15,0,0,0,0,-0.50011,0.00036561,0,0.00036561,-0.15003,0,0,0,-0.15003,-0.2,2.6,0
-0.5,0,0,-4.551e-05,4.7529e-08,0,4.7529e-08,4.5185e-15,0,0,0,0,-0.50011,0.00036561,0,0.00036561,-0.15003,0,0,0,-0.15003,-0.2,2.5,0
-0.5,0,0,-4.5523e-05,1.228e-07,0,1.228e-07,3.0164e-14,0,0,0,0,-0.50025,0.00094465,0,0.00094465,-0.15008,0,0,0,-0.15008,-0.2,2.4,0
-0.5,0,0,-4.5523e-05,1.228e-07,0,1.228e-07,3.0164e-14,0,0,0,0,-0.50025,0.00094465,0,0.00094465,-0.15008,0,0,0,-0.15008,-0.2,2.3,0
-0.5,0,0,-4.5554e-05,3.1404e-07,0,3.1404e-07,1.9726e-13,0,0,0,0,-0.5006,0.0024157,0,0.0024157,-0.15018,0,0,0,-0.15018,-0.2,2.2,0
-0.5,0,0,-4.5554e-05,3.1404e-07,0,3.1404e-07,1.9726e-13,0,0,0,0,-0.5006,0.0024157,0,0.0024157,-0.15018,0,0,0,-0.15018,-0.2,2.1,0
-0.5,0,0,-4.5586e-05,4.9845e-07,0,4.9845e-07,4.9695e-13,0,0,0,0,-0.50094,0.0038342,0,0.0038342,-0.15028,0,0,0,-0.15028,-0.2,2,0
-0.5,0,0,-4.57e-05,1.2584e-06,0,1.2584e-06,3.1673e-12,0,0,0,0,-0.50219,0.0096798,0,0.0096798,-0.15066,0,0,0,-0.15066,-0.2,1.9,0
-0.5,0,0,-4.5861e-05,2.0603e-06,0,2.0603e-06,8.4908e-12,0,0,0,0,-0.50397,0.015849,0,0.015849,-0.15119,0,0,0,-0.15119,-0.2,1.8,0
-0.5,0,0,-4.5861e-05,2.0603e-06,0,2.0603e-06,8.4908e-12,0,0,0,0,-0.50397,0.015849,0,0.015849,-0.15119,0,0,0,-0.15119,-0.2,1.7,0
-0.5,0,0,-4.6316e-05,5.128e-06,0,5.128e-06,5.2598e-11,0,0,0,0,-0.50897,0.039446,0,0.039446,-0.15269,0,0,0,-0.15269,-0.2,1.6,0
-0.5,0,0,-4.6904e-05,8.3237e-06,0,8.3237e-06,1.3858e-10,0,0,0,0,-0.51542,0.064029,0,0.064029,-0.15463,0,0,0,-0.15463,-0.2,1.5,0
-0.5,0,0,-4.6904e-05,8.3237e-06,0,8.3237e-06,1.3858e-10,0,0,0,0,-0.51542,0.064029,0,0.064029,-0.15463,0,0,0,-0.15463,-0.2,1.4,0
-0.5,0,0,-4.8819e-05,2.1033e-05,0,2.1033e-05,8.8488e-10,0,0,0,0,-0.53647,0.16179,0,0.16179,-0.16093,0,0,0,-0.16094,-0.2,1.3,0
-0.5,0,0,-5.1201e-05,3.4259e-05,0,3.4259e-05,2.3476e-09,0,0,0,0,-0.56264,0.26353,0,0.26353,-0.16877,0,0,0,-0.16879,-0.2,1.2,0
-0.5,0,0,-5.1201e-05,3.4259e-05,0,3.4259e-05,2.3476e-09,0,0,0,0,-0.56264,0.26353,0,0.26353,-0.16877,0,0,0,-0.16879,-0.2,1.1,0
-0.5,0,0,-5.4511e-05,5.4296e-05,0,5.4296e-05,5.8968e-09,0,0,0,0,-0.599,0.41766,0,0.41766,-0.17964,0,0,0,-0.17969,-0.2,1,0
-0.5,0,0,-6.7778e-05,0.00013754,0,0.00013754,3.7842e-08,0,0,0,0,-0.74469,1.058,0,1.058,-0.22303,0,0,0,-0.22332,-0.2,0.9,0
-0.5,0,0,-9.0263e-05,0.00022533,0,0.00022533,1.0157e-07,0,0,0,0,-0.99156,1.7333,0,1.7333,-0.29645,0,0,0,-0.29723,-0.2,0.8,0
-0.5,0,0,-9.0263e-05,0.00022533,0,0.00022533,1.0157e-07,0,0,0,0,-0.99156,1.7333,0,1.7333,-0.29645,0,0,0,-0.29723,-0.2,0.7,0
-0.5,0,0,-0.00024392,0.00055415,0,0.00055415,6.1446e-07,0,0,0,0,-2.6784,4.2627,0,4.2627,-0.79738,0,0,0,-0.8021,-0.2,0.6,0
-0.5,0,0,-0.00024392,0.00055415,0,0.00055415,6.1446e-07,0,0,0,0,-2.6784,4.2627,0,4.2627,-0.79738,0,0,0,-0.8021,-0.2,0.5,0
-0.5,0,0,-0.00052727,0.00084271,0,0.00084271,1.4218e-06,0,0,0,0,-5.7895,6.4824,0,6.4824,-1.7226,0,0,0,-1.7336,-0.2,0.4,0
-0.5,0,0,-0.0014433,0.0011159,0,0.0011159,2.4977e-06,0,0,0,0,-15.852,8.5839,0,8.5839,-4.7307,0,0,0,-4.75,-0.2,0.3,0
-0.5,0,0,0.0066724,-0.00046902,0,-0.00046902,4.3417e-07,0,0,0,0,73.325,-3.6078,0,-3.6078,22.002,0,0,0,21.998,-0.2,0.2,0
-0.5,0,0,0.01532,-0.007349,0,-0.007349,-0.00037722,0,0,0,0,167.11,-56.531,0,-56.531,46.361,0,0,0,49.263,-0.2,0.1,0
-0.50002,-0.00059474,0,0.0017848,-0.001765,0,-0.001765,-0.0061101,0,0,0,0,-0.52974,-13.577,0,-13.577,-61.26,0,0,0,-14.259,0,10.1,0
-0.50005,-0.00031442,0,3.9568e-05,-0.0007185,0,-0.0007185,-0.0014084,0,0,0,0,-4.2084,-5.5269,0,-5.5269,-15.347,0,0,0,-4.5128,0,10,0
-0.50003,-0.0001734,0,2.1174e-05,-0.00033396,0,-0.00033396,-0.00073353,0,0,0,0,-2.1855,-2.5689,0,-2.5689,-7.9909,0,0,0,-2.3484,0,9.9,0
-0.50001,-0.0001,0,2.1174e-05,-0.00033396,0,-0.00033396,-0.00073353,0,0,0,0,-2.1855,-2.5689,0,-2.5689,-7.9909,0,0,0,-2.3484,0,9.8,0
-0.50001,-6.1185e-05,0,-7.2989e-06,-8.1678e-05,0,-8.1678e-05,-0.00023112,0,0,0,0,-0.84213,-0.62829,0,-0.62829,-2.5638,0,0,0,-0.78599,0,9.7,0
-0.50001,-3.8069e-05,0,-7.2989e-06,-8.1678e-05,0,-8.1678e-05,-0.00023112,0,0,0,0,-0.84213,-0.62829,0,-0.62829,-2.5638,0,0,0,-0.78599,0,9.6,0
-0.50001,-2.3729e-05,0,-1.6873e-05,-4.6161e-05,0,-4.6161e-05,-0.00014339,0,0,0,0,-0.65813,-0.35508,0,-0.35508,-1.6314,0,0,0,-0.52835,0,9.5,0
-0.50001,-1.4967e-05,0,-3.4079e-05,-1.7646e-05,0,-1.7646e-05,-5.617e-05,0,0,0,0,-0.55967,-0.13574,0,-0.13574,-0.72961,0,0,0,-0.29753,0,9.4,0
-0.50001,-9.3494e-06,0,-3.8201e-05,-1.0857e-05,0,-1.0857e-05,-3.4924e-05,0,0,0,0,-0.53492,-0.083512,0,-0.083512,-0.50972,0,0,0,-0.24107,0,9.3,0
-0.50001,-5.8569e-06,0,-3.8201e-05,-1.0857e-05,0,-1.0857e-05,-3.4924e-05,0,0,0,0,-0.53492,-0.083512,0,-0.083512,-0.50972,0,0,0,-0.24107,0,9.2,0
-0.50001,-3.6703e-06,0,-4.2652e-05,-4.2707e-06,0,-4.2707e-06,-1.374e-05,0,0,0,0,-0.514,-0.032851,0,-0.032851,-0.2916,0,0,0,-0.18591,0,9.1,0
-0.50001,-2.2963e-06,0,-4.2652e-05,-4.2707e-06,0,-4.2707e-06,-1.374e-05,0,0,0,0,-0.514,-0.032851,0,-0.032851,-0.2916,0,0,0,-0.18591,0,9,0
-0.50001,-1.4388e-06,0,-4.4384e-05,-1.6715e-06,0,-1.6715e-06,-5.3841e-06,0,0,0,0,-0.50548,-0.012858,0,-0.012858,-0.20549,0,0,0,-0.16407,0,8.9,0
-0.50001,-9.0041e-07,0,-4.4384e-05,-1.6715e-06,0,-1.6715e-06,-5.3841e-06,0,0,0,0,-0.50548,-0.012858,0,-0.012858,-0.20549,0,0,0,-0.16407,0,8.8,0
-0.50001,-5.6431e-07,0,-4.5063e-05,-6.5485e-07,0,-6.5485e-07,-2.1112e-06,0,0,0,0,-0.50216,-0.0050373,0,-0.0050373,-0.17176,0,0,0,-0.15552,0,8.7,0
-0.50001,-3.5319e-07,0,-4.5063e-05,-6.5485e-07,0,-6.5485e-07,-2.1112e-06,0,0,0,0,-0.50216,-0.0050373,0,-0.0050373,-0.17176,0,0,0,-0.15552,0,8.6,0
-0.50001,-2.2134e-07,0,-4.5328e-05,-2.5712e-07,0,-2.5712e-07,-8.2953e-07,0,0,0,0,-0.50085,-0.0019779,0,-0.0019779,-0.15855,0,0,0,-0.15217,0,8.5,0
-0.50001,-1.3839e-07,0,-4.5328e-05,-2.5712e-07,0,-2.5712e-07,-8.2953e-07,0,0,0,0,-0.50085,-0.0019779,0,-0.0019779,-0.15855,0,0,0,-0.15217,0,8.4,0
