"Displacement Vector:0","Displacement Vector:1","Displacement Vector:2","Strain:0","Strain:1","Strain:2","Strain:3","Strain:4","Strain:5","Strain:6","Strain:7","Strain:8","Stress:0","Stress:1","Stress:2","Stress:3","Stress:4","Stress:5","Stress:6","Stress:7","Stress:8","Points:0","Points:1","Points:2"
-0.027744,0.052797,0,0.011617,-0.00048015,0,-0.00048015,-0.0035292,0,0,0,0,116.02,-3.6935,0,-3.6935,-0.48414,0,0,0,26.663,2.5455,12,0
-0.028353,0.054398,0,0.010727,-0.00045521,0,-0.00045521,-0.0032365,0,0,0,0,107.2,-3.5016,0,-3.5016,-0.20321,0,0,0,24.693,2.49,12,0
-0.028976,0.056102,0,0.011291,-0.0005127,0,-0.0005127,-0.0034119,0,0,0,0,112.83,-3.9438,0,-3.9438,-0.2711,0,0,0,25.975,2.4323,12,0
-0.029615,0.057915,0,0.010495,-0.00045902,0,-0.00045902,-0.0031324,0,0,0,0,105.01,-3.5309,0,-3.5309,0.17796,0,0,0,24.274,2.3724,12,0
-0.030269,0.059843,0,0.011042,-0.00051699,0,-0.00051699,-0.0033413,0,0,0,0,110.32,-3.9768,0,-3.9768,-0.31647,0,0,0,25.386,2.3103,12,0
-0.030935,0.061891,0,0.01016,-0.00048193,0,-0.00048193,-0.0030593,0,0,0,0,101.56,-3.7071,0,-3.7071,-0.1258,0,0,0,23.407,2.2458,12,0
-0.031613,0.064065,0,0.0099851,-0.0005416,0,-0.0005416,-0.0030081,0,0,0,0,99.81,-4.1661,0,-4.1661,-0.13775,0,0,0,23.001,2.1788,12,0
0.0043511,0.028264,0,-0.00089201,-4.9743e-05,0,-4.9743e-05,0.0029199,0,0,0,0,-0.17615,-0.38264,0,-0.38264,29.146,0,0,0,6.6854,5.9999,9.0375,0
0.0042265,0.028372,0,-0.00089201,-4.9743e-05,0,-4.9743e-05,0.0029199,0,0,0,0,-0.17615,-0.38264,0,-0.38264,29.146,0,0,0,6.6854,5.9995,9.0749,0
0.0041073,0.028479,0,-0.00086706,-7.9056e-05,0,-7.9056e-05,0.0028752,0,0,0,0,-0.049467,-0.60812,0,-0.60812,28.737,0,0,0,6.6202,5.9989,9.1124,0
0.003993,0.028583,0,-0.00086706,-7.9056e-05,0,-7.9056e-05,0.0028752,0,0,0,0,-0.049467,-0.60812,0,-0.60812,28.737,0,0,0,6.6202,5.9981,9.1498,0
0.0038828,0.028686,0,-0.00084503,-0.00012692,0,-0.00012692,0.0028134,0,0,0,0,-0.011307,-0.97631,0,-0.97631,28.13,0,0,0,6.489,5.997,9.1873,0
0.0037764,0.028788,0,-0.00084503,-0.00012692,0,-0.00012692,0.0028134,0,0,0,0,-0.011307,-0.97631,0,-0.97631,28.13,0,0,0,6.489,5.9956,9.2247,0
0.0036738,0.028888,0,-0.00082501,-0.00017407,0,-0.00017407,0.0027537,0,0,0,0,0.011912,-1.339,0,-1.339,27.54,0,0,0,6.3582,5.994,9.2621,0
0.0035747,0.028986,0,-0.00082501,-0.00017407,0,-0.00017407,0.0027537,0,0,0,0,0.011912,-1.339,0,-1.339,27.54,0,0,0,6.3582,5.9921,9.2995,0
0.0034791,0.029083,0,-0.00080212,-0.00021768,0,-0.00021768,0.0026876,0,0,0,0,0.045672,-1.6745,0,-1.6745,26.889,0,0,0,6.2158,5.99,9.3369,0
0.0033869,0.029178,0,-0.00080212,-0.00021768,0,-0.00021768,0.0026876,0,0,0,0,0.045672,-1.6745,0,-1.6745,26.889,0,0,0,6.2158,5.9875,9.3743,0
0.0032983,0.029272,0,-0.00077481,-0.00025856,0,-0.00025856,0.0026093,0,0,0,0,0.087629,-1.9889,0,-1.9889,26.119,0,0,0,6.0477,5.9848,9.4117,0
0.003213,0.029363,0,-0.00075999,-0.00027802,0,-0.00027802,0.002566,0,0,0,0,0.10778,-2.1386,0,-2.1386,25.692,0,0,0,5.9539,5.9818,9.449,0
0.0031311,0.029453,0,-0.00074347,-0.00029758,0,-0.00029758,0.0025196,0,0,0,0,0.13635,-2.2891,0,-2.2891,25.237,0,0,0,5.8554,5.9785,9.4863,0
0.0030525,0.029541,0,-0.00074347,-0.00029758,0,-0.00029758,0.0025196,0,0,0,0,0.13635,-2.2891,0,-2.2891,25.237,0,0,0,5.8554,5.9749,9.5236,0
0.002977,0.029627,0,-0.00072439,-0.00031469,0,-0.00031469,0.0024648,0,0,0,0,0.16537,-2.4207,0,-2.4207,24.698,0,0,0,5.7376,5.971,9.5609,0
0.0029045,0.029711,0,-0.00068057,-0.00034936,0,-0.00034936,0.002351,0,0,0,0,0.27166,-2.6874,0,-2.6874,23.591,0,0,0,5.5068,5.9668,9.5981,0
0.002835,0.029793,0,-0.00066124,-0.00036529,0,-0.00036529,0.0022951,0,0,0,0,0.29999,-2.81,0,-2.81,23.041,0,0,0,5.3865,5.9623,9.6353,0
0.0027683,0.029872,0,-0.00066124,-0.00036529,0,-0.00036529,0.0022951,0,0,0,0,0.29999,-2.81,0,-2.81,23.041,0,0,0,5.3865,5.9574,9.6724,0
0.0027042,0.029949,0,-0.00061672,-0.00039411,0,-0.00039411,0.0021722,0,0,0,0,0.38413,-3.0316,0,-3.0316,21.838,0,0,0,5.1281,5.9522,9.7095,0
0.0026426,0.030024,0,-0.00061672,-0.00039411,0,-0.00039411,0.0021722,0,0,0,0,0.38413,-3.0316,0,-3.0316,21.838,0,0,0,5.1281,5.9467,9.7466,0
0.0025835,0.030097,0,-0.00057024,-0.00041984,0,-0.00041984,0.0020437,0,0,0,0,0.47104,-3.2295,0,-3.2295,20.578,0,0,0,4.8575,5.9408,9.7836,0
0.0025266,0.030167,0,-0.00057024,-0.00041984,0,-0.00041984,0.0020437,0,0,0,0,0.47104,-3.2295,0,-3.2295,20.578,0,0,0,4.8575,5.9346,9.8205,0
0.0024719,0.030235,0,-0.00052304,-0.00044208,0,-0.00044208,0.0019129,0,0,0,0,0.55873,-3.4006,0,-3.4006,19.297,0,0,0,4.5821,5.928,9.8574,0
0.0024192,0.030301,0,-0.00052304,-0.00044208,0,-0.00044208,0.0019129,0,0,0,0,0.55873,-3.4006,0,-3.4006,19.297,0,0,0,4.5821,5.9211,9.8942,0
0.0023685,0.030365,0,-0.00047563,-0.00046122,0,-0.00046122,0.0017825,0,0,0,0,0.64953,-3.5478,0,-3.5478,18.019,0,0,0,4.3082,5.9138,9.9309,0
0.0023195,0.030426,0,-0.00047563,-0.00046122,0,-0.00046122,0.0017825,0,0,0,0,0.64953,-3.5478,0,-3.5478,18.019,0,0,0,4.3082,5.9061,9.9676,0
0.0022726,0.030485,0,-0.00042769,-0.00047453,0,-0.00047453,0.0016515,0,0,0,0,0.74462,-3.6502,0,-3.6502,16.739,0,0,0,4.0346,5.898,10.004,0
0.0022271,0.030542,0,-0.00042769,-0.00047453,0,-0.00047453,0.0016515,0,0,0,0,0.74462,-3.6502,0,-3.6502,16.739,0,0,0,4.0346,5.8896,10.041,0
0.0021833,0.030597,0,-0.00038104,-0.00048469,0,-0.00048469,0.0015249,0,0,0,0,0.83974,-3.7284,0,-3.7284,15.5,0,0,0,3.7708,5.8807,10.077,0
0.0021411,0.03065,0,-0.00036138,-0.00048886,0,-0.00048886,0.0014611,0,0,0,0,0.8455,-3.7605,0,-3.7605,14.864,0,0,0,3.6253,5.8715,10.113,0
0.0021005,0.0307,0,-0.00036138,-0.00048886,0,-0.00048886,0.0014611,0,0,0,0,0.8455,-3.7605,0,-3.7605,14.864,0,0,0,3.6253,5.8618,10.15,0
0.002061,0.030748,0,-0.00033728,-0.00048593,0,-0.00048593,0.0013922,0,0,0,0,0.88316,-3.7379,0,-3.7379,14.187,0,0,0,3.4776,5.8517,10.186,0
0.002023,0.030794,0,-0.00028827,-0.00047855,0,-0.00047855,0.0012616,0,0,0,0,0.99121,-3.6811,0,-3.6811,12.913,0,0,0,3.2087,5.8412,10.222,0
0.0019863,0.030837,0,-0.00028827,-0.00047855,0,-0.00047855,0.0012616,0,0,0,0,0.99121,-3.6811,0,-3.6811,12.913,0,0,0,3.2087,5.8303,10.257,0
0.0019508,0.030878,0,-0.00024432,-0.00046657,0,-0.00046657,0.001128,0,0,0,0,1.034,-3.589,0,-3.589,11.59,0,0,0,2.9133,5.8189,10.293,0
0.0019164,0.030917,0,-0.00024432,-0.00046657,0,-0.00046657,0.001128,0,0,0,0,1.034,-3.589,0,-3.589,11.59,0,0,0,2.9133,5.8071,10.329,0
0.0018831,0.030953,0,-0.00020171,-0.00044493,0,-0.00044493,0.00099,0,0,0,0,1.0472,-3.4226,0,-3.4226,10.214,0,0,0,2.5988,5.7948,10.364,0
0.0018507,0.030987,0,-0.0001806,-0.00042962,0,-0.00042962,0.00091918,0,0,0,0,1.0456,-3.3047,0,-3.3047,9.5055,0,0,0,2.4349,5.7821,10.399,0
0.001819,0.031017,0,-0.0001806,-0.00042962,0,-0.00042962,0.00091918,0,0,0,0,1.0456,-3.3047,0,-3.3047,9.5055,0,0,0,2.4349,5.7689,10.434,0
0.0017879,0.031045,0,-0.00014644,-0.00039275,0,-0.00039275,0.00077718,0,0,0,0,0.95286,-3.0211,0,-3.0211,8.0576,0,0,0,2.0793,5.7552,10.469,0
0.0017572,0.03107,0,-0.00014644,-0.00039275,0,-0.00039275,0.00077718,0,0,0,0,0.95286,-3.0211,0,-3.0211,8.0576,0,0,0,2.0793,5.741,10.504,0
0.0017265,0.031091,0,-0.00010681,-0.000344,0,-0.000344,0.00064251,0,0,0,0,0.94437,-2.6462,0,-2.6462,6.7084,0,0,0,1.766,5.7264,10.538,0
0.0016959,0.03111,0,-0.00010681,-0.000344,0,-0.000344,0.00064251,0,0,0,0,0.94437,-2.6462,0,-2.6462,6.7084,0,0,0,1.766,5.7113,10.573,0
0.0016648,0.031124,0,-7.6529e-05,-0.00029581,0,-0.00029581,0.00050852,0,0,0,0,0.83548,-2.2754,0,-2.2754,5.3359,0,0,0,1.4242,5.6957,10.607,0
0.0016331,0.031135,0,-6.2824e-05,-0.00026949,0,-0.00026949,0.00044563,0,0,0,0,0.77875,-2.073,0,-2.073,4.69,0,0,0,1.262,5.6796,10.64,0
0.0016004,0.031142,0,-5.063e-05,-0.00024365,0,-0.00024365,0.00038664,0,0,0,0,0.71827,-1.8743,0,-1.8743,4.0819,0,0,0,1.1077,5.663,10.674,0
0.0015664,0.031146,0,-3.9277e-05,-0.000219,0,-0.000219,0.00033232,0,0,0,0,0.66394,-1.6846,0,-1.6846,3.5224,0,0,0,0.96608,5.6458,10.707,0
0.0015306,0.031145,0,-2.8541e-05,-0.00019446,0,-0.00019446,0.00028062,0,0,0,0,0.61147,-1.4959,0,-1.4959,2.9896,0,0,0,0.83102,5.6282,10.74,0
0.0014929,0.03114,0,-2.8541e-05,-0.00019446,0,-0.00019446,0.00028062,0,0,0,0,0.61147,-1.4959,0,-1.4959,2.9896,0,0,0,0.83102,5.6101,10.773,0
0.0014526,0.031131,0,-1.9251e-05,-0.00017444,0,-0.00017444,0.00023497,0,0,0,0,0.56306,-1.3419,0,-1.3419,2.5186,0,0,0,0.71115,5.5914,10.806,0
0.0014096,0.031117,0,-4.4819e-06,-0.00013911,0,-0.00013911,0.00016383,0,0,0,0,0.49084,-1.0701,0,-1.0701,1.7855,0,0,0,0.52531,5.5722,10.838,0
0.0013634,0.031099,0,-4.4819e-06,-0.00013911,0,-0.00013911,0.00016383,0,0,0,0,0.49084,-1.0701,0,-1.0701,1.7855,0,0,0,0.52531,5.5526,10.87,0
0.0013135,0.031077,0,1.018e-05,-0.00013191,0,-0.00013191,0.0001295,0,0,0,0,0.5388,-1.0147,0,-1.0147,1.4567,0,0,0,0.4605,5.5324,10.901,0
0.0012595,0.03105,0,1.018e-05,-0.00013191,0,-0.00013191,0.0001295,0,0,0,0,0.5388,-1.0147,0,-1.0147,1.4567,0,0,0,0.4605,5.5116,10.932,0
0.001201,0.03102,0,3.1732e-05,-0.00013844,0,-0.00013844,0.00010465,0,0,0,0,0.69369,-1.0649,0,-1.0649,1.2546,0,0,0,0.4496,5.4904,10.963,0
0.001138,0.030984,0,3.1732e-05,-0.00013844,0,-0.00013844,0.00010465,0,0,0,0,0.69369,-1.0649,0,-1.0649,1.2546,0,0,0,0.4496,5.4686,10.994,0
0.00107,0.030944,0,6.5976e-05,-0.00017617,0,-0.00017617,0.00011149,0,0,0,0,1.0926,-1.3551,0,-1.3551,1.4426,0,0,0,0.58505,5.4463,11.024,0
0.00099646,0.030901,0,9.1377e-05,-0.00020784,0,-0.00020784,0.00012112,0,0,0,0,1.4034,-1.5988,0,-1.5988,1.6323,0,0,0,0.70055,5.4235,11.054,0
0.00091718,0.030852,0,9.1377e-05,-0.00020784,0,-0.00020784,0.00012112,0,0,0,0,1.4034,-1.5988,0,-1.5988,1.6323,0,0,0,0.70055,5.4002,11.083,0
0.00083183,0.0308,0,0.00015852,-0.00030362,0,-0.00030362,0.000154,0,0,0,0,2.2496,-2.3355,0,-2.3355,2.2149,0,0,0,1.0303,5.3764,11.112,0
0.00074027,0.030744,0,0.00015852,-0.00030362,0,-0.00030362,0.000154,0,0,0,0,2.2496,-2.3355,0,-2.3355,2.2149,0,0,0,1.0303,5.3521,11.14,0
0.00064208,0.030684,0,0.00024743,-0.00042055,0,-0.00042055,0.00019799,0,0,0,0,3.3718,-3.235,0,-3.235,2.9914,0,0,0,1.4684,5.3273,11.168,0
0.00053728,0.03062,0,0.00024743,-0.00042055,0,-0.00042055,0.00019799,0,0,0,0,3.3718,-3.235,0,-3.235,2.9914,0,0,0,1.4684,5.302,11.196,0
0.00042528,0.030553,0,0.00039143,-0.00058435,0,-0.00058435,0.00024008,0,0,0,0,5.093,-4.495,0,-4.495,3.9287,0,0,0,2.0819,5.2763,11.223,0
0.00030602,0.030482,0,0.00046776,-0.00067079,0,-0.00067079,0.00025997,0,0,0,0,5.9973,-5.1599,0,-5.1599,4.3988,0,0,0,2.3991,5.25,11.25,0
0.00017931,0.030409,0,0.00046776,-0.00067079,0,-0.00067079,0.00025997,0,0,0,0,5.9973,-5.1599,0,-5.1599,4.3988,0,0,0,2.3991,5.2233,11.276,0
4.523e-05,0.030332,0,0.0006438,-0.00090808,0,-0.00090808,0.00031417,0,0,0,0,8.1105,-6.9852,0,-6.9852,5.5749,0,0,0,3.1582,5.1961,11.302,0
-9.7484e-05,0.030253,0,0.00076457,-0.00096944,0,-0.00096944,0.00029514,0,0,0,0,9.3749,-7.4573,0,-7.4573,5.7639,0,0,0,3.4936,5.1685,11.327,0
-0.00024626,0.03017,0,0.00076457,-0.00096944,0,-0.00096944,0.00029514,0,0,0,0,9.3749,-7.4573,0,-7.4573,5.7639,0,0,0,3.4936,5.1404,11.352,0
-0.00040376,0.030086,0,0.00092205,-0.0010954,0,-0.0010954,0.00031835,0,0,0,0,11.182,-8.4262,0,-8.4262,6.538,0,0,0,4.0892,5.1119,11.376,0
-0.0005694,0.03,0,0.0012366,-0.00134,0,-0.00134,0.00030693,0,0,0,0,14.601,-10.308,0,-10.308,7.4496,0,0,0,5.0886,5.083,11.4,0
-0.00074269,0.029912,0,0.0012366,-0.00134,0,-0.00134,0.00030693,0,0,0,0,14.601,-10.308,0,-10.308,7.4496,0,0,0,5.0886,5.0537,11.424,0
-0.0009241,0.029823,0,0.0015947,-0.0015815,0,-0.0015815,0.00029018,0,0,0,0,18.481,-12.165,0,-12.165,8.4461,0,0,0,6.2139,5.0239,11.446,0
-0.0011137,0.029733,0,0.0015947,-0.0015815,0,-0.0015815,0.00029018,0,0,0,0,18.481,-12.165,0,-12.165,8.4461,0,0,0,6.2139,4.9938,11.469,0
-0.0013115,0.029642,0,0.0020186,-0.0018445,0,-0.0018445,0.00022962,0,0,0,0,22.94,-14.189,0,-14.189,9.1781,0,0,0,7.4118,4.9633,11.49,0
-0.0015181,0.02955,0,0.0020186,-0.0018445,0,-0.0018445,0.00022962,0,0,0,0,22.94,-14.189,0,-14.189,9.1781,0,0,0,7.4118,4.9325,11.512,0
-0.0017314,0.029459,0,0.0024689,-0.0021091,0,-0.0021091,0.00014041,0,0,0,0,27.594,-16.224,0,-16.224,9.6822,0,0,0,8.6021,4.9013,11.532,0
-0.0019542,0.029368,0,0.0024689,-0.0021091,0,-0.0021091,0.00014041,0,0,0,0,27.594,-16.224,0,-16.224,9.6822,0,0,0,8.6021,4.8697,11.553,0
-0.002185,0.029277,0,0.0027422,-0.0022093,0,-0.0022093,0.00010593,0,0,0,0,30.483,-16.994,0,-16.994,10.204,0,0,0,9.3893,4.8379,11.572,0
-0.0024225,0.029189,0,0.0032781,-0.0024539,0,-0.0024539,-5.0067e-05,0,0,0,0,35.858,-18.876,0,-18.876,10.257,0,0,0,10.642,4.8057,11.591,0
-0.002669,0.029102,0,0.0032781,-0.0024539,0,-0.0024539,-5.0067e-05,0,0,0,0,35.858,-18.876,0,-18.876,10.257,0,0,0,10.642,4.7732,11.61,0
-0.0029233,0.029017,0,0.0035675,-0.0025572,0,-0.0025572,-0.00011373,0,0,0,0,38.828,-19.671,0,-19.671,10.511,0,0,0,11.386,4.7404,11.628,0
-0.0031867,0.028934,0,0.0041742,-0.0027392,0,-0.0027392,-0.00029821,0,0,0,0,44.887,-21.071,0,-21.071,10.484,0,0,0,12.778,4.7074,11.646,0
-0.0034561,0.028856,0,0.0041742,-0.0027392,0,-0.0027392,-0.00029821,0,0,0,0,44.887,-21.071,0,-21.071,10.484,0,0,0,12.778,4.6741,11.663,0
-0.0037346,0.028781,0,0.0048208,-0.0029268,0,-0.0029268,-0.00048772,0,0,0,0,51.368,-22.514,0,-22.514,10.533,0,0,0,14.285,4.6405,11.68,0
-0.0040205,0.028711,0,0.0048208,-0.0029268,0,-0.0029268,-0.00048772,0,0,0,0,51.368,-22.514,0,-22.514,10.533,0,0,0,14.285,4.6067,11.696,0
-0.0043147,0.028645,0,0.0054962,-0.0030699,0,-0.0030699,-0.00071198,0,0,0,0,58.05,-23.614,0,-23.614,10.295,0,0,0,15.772,4.5726,11.711,0
-0.0046158,0.028586,0,0.0054962,-0.0030699,0,-0.0030699,-0.00071198,0,0,0,0,58.05,-23.614,0,-23.614,10.295,0,0,0,15.772,4.5383,11.726,0
-0.0049248,0.028534,0,0.0061929,-0.0031854,0,-0.0031854,-0.00095512,0,0,0,0,64.905,-24.503,0,-24.503,9.9201,0,0,0,17.267,4.5039,11.741,0
-0.0052412,0.028489,0,0.0061929,-0.0031854,0,-0.0031854,-0.00095512,0,0,0,0,64.905,-24.503,0,-24.503,9.9201,0,0,0,17.267,4.4692,11.755,0
-0.0055654,0.028451,0,0.0069059,-0.0032692,0,-0.0032692,-0.0012139,0,0,0,0,71.888,-25.148,0,-25.148,9.4272,0,0,0,18.765,4.4343,11.769,0
-0.0058972,0.028422,0,0.0069059,-0.0032692,0,-0.0032692,-0.0012139,0,0,0,0,71.888,-25.148,0,-25.148,9.4272,0,0,0,18.765,4.3992,11.782,0
-0.0062351,0.028403,0,0.0076114,-0.0033077,0,-0.0033077,-0.0014746,0,0,0,0,78.78,-25.444,0,-25.444,8.8878,0,0,0,20.231,4.364,11.795,0
-0.0065809,0.028394,0,0.0079758,-0.0033254,0,-0.0033254,-0.0016135,0,0,0,0,82.327,-25.58,0,-25.58,8.563,0,0,0,20.975,4.3286,11.807,0
-0.0069342,0.028397,0,0.0083133,-0.0033262,0,-0.0033262,-0.0017401,0,0,0,0,85.619,-25.586,0,-25.586,8.2844,0,0,0,21.67,4.2931,11.819,0
-0.0072937,0.028412,0,0.0083133,-0.0033262,0,-0.0033262,-0.0017401,0,0,0,0,85.619,-25.586,0,-25.586,8.2844,0,0,0,21.67,4.2574,11.83,0
-0.0076604,0.028439,0,0.0090123,-0.0032964,0,-0.0032964,-0.0020121,0,0,0,0,92.403,-25.357,0,-25.357,7.6001,0,0,0,23.078,4.2216,11.841,0
-0.0080338,0.02848,0,0.0090123,-0.0032964,0,-0.0032964,-0.0020121,0,0,0,0,92.403,-25.357,0,-25.357,7.6001,0,0,0,23.078,4.1856,11.852,0
-0.0084129,0.028536,0,0.0096974,-0.0032505,0,-0.0032505,-0.0022725,0,0,0,0,99.073,-25.004,0,-25.004,6.9966,0,0,0,24.478,4.1495,11.862,0
-0.0087996,0.028607,0,0.00999,-0.0032189,0,-0.0032189,-0.0024154,0,0,0,0,101.82,-24.761,0,-24.761,6.3915,0,0,0,24.971,4.1134,11.871,0
