"Displacement Vector:0","Displacement Vector:1","Displacement Vector:2","Strain:0","Strain:1","Strain:2","Strain:3","Strain:4","Strain:5","Strain:6","Strain:7","Strain:8","Stress:0","Stress:1","Stress:2","Stress:3","Stress:4","Stress:5","Stress:6","Stress:7","Stress:8","Points:0","Points:1","Points:2"
-0.03527,0.086856,0,0.01476,-0.0016959,0,-0.0016959,-0.0045607,0,0,0,0,147.16,-13.045,0,-13.045,-1.4596,0,0,0,33.623,3,12,0
-0.00025942,0.040995,0,-0.00077331,-2.6879e-05,0,-2.6879e-05,0.0024925,0,0,0,0,-0.28098,-0.20676,0,-0.20676,24.841,0,0,0,5.6676,6,9,0
-0.00037161,0.040955,0,-0.0007785,-0.00012225,0,-0.00012225,0.0026655,0,0,0,0,0.23239,-0.9404,0,-0.9404,26.725,0,0,0,6.2209,6.15,9,0
-0.00038853,0.040954,0,-0.00077871,0.00012218,0,0.00012218,0.0026676,0,0,0,0,0.23711,0.93981,0,0.93981,26.747,0,0,0,6.2272,6.175,9,0
-0.0005006,0.040987,0,-0.00077228,2.684e-05,0,2.684e-05,0.0024881,0,0,0,0,-0.28404,0.20646,0,0.20646,24.796,0,0,0,5.6566,6.325,9,0
0.034732,0.086592,0,0.014751,0.001692,0,0.001692,-0.0045574,0,0,0,0,147.08,13.015,0,13.015,-1.4503,0,0,0,33.606,9.325,12,0
-0.015461,0.085489,0,0.0014794,-0.00057928,0,-0.00057928,-0.00040663,0,0,0,0,14.917,-4.456,0,-4.456,0.40879,0,0,0,3.5367,3,12.3,0
0.014949,0.085227,0,0.0014477,0.00055141,0,0.00055141,-0.00039202,0,0,0,0,14.616,4.2416,0,4.2416,0.46465,0,0,0,3.4802,9.325,12.3,0
-0.00026578,0.040805,0,-0.00077331,-2.6879e-05,0,-2.6879e-05,0.0024925,0,0,0,0,-0.28098,-0.20676,0,-0.20676,24.841,0,0,0,5.6676,6,8.9236,0
-0.00026732,0.040613,0,-0.00073036,-1.555e-05,0,-1.555e-05,0.0023995,0,0,0,0,-0.11543,-0.11961,0,-0.11961,23.961,0,0,0,5.5027,6,8.8444,0
-0.00026792,0.040415,0,-0.00073036,-1.555e-05,0,-1.555e-05,0.0023995,0,0,0,0,-0.11543,-0.11961,0,-0.11961,23.961,0,0,0,5.5027,6,8.7621,0
