"Displacement Vector:0","Displacement Vector:1","Displacement Vector:2","Strain:0","Strain:1","Strain:2","Strain:3","Strain:4","Strain:5","Strain:6","Strain:7","Strain:8","Stress:0","Stress:1","Stress:2","Stress:3","Stress:4","Stress:5","Stress:6","Stress:7","Stress:8","Points:0","Points:1","Points:2"
-0.038181,0.076826,0,0.010296,-0.00054797,0,-0.00054797,-0.0031032,0,0,0,0,102.91,-4.2151,0,-4.2151,-0.15766,0,0,0,23.713,2.514,12,0
-0.038749,0.079058,0,0.0096397,-0.000506,0,-0.000506,-0.0028779,0,0,0,0,96.443,-3.8923,0,-3.8923,0.15349,0,0,0,22.292,2.454,12,0
-0.039332,0.081417,0,0.010063,-0.00056459,0,-0.00056459,-0.003042,0,0,0,0,100.56,-4.343,0,-4.343,-0.25302,0,0,0,23.147,2.3915,12,0
-0.03993,0.083912,0,0.009412,-0.00050311,0,-0.00050311,-0.002806,0,0,0,0,94.178,-3.87,0,-3.87,0.19353,0,0,0,21.778,2.3265,12,0
-0.04054,0.086545,0,0.0092026,-0.00048602,0,-0.00048602,-0.0027679,0,0,0,0,92.002,-3.7386,0,-3.7386,-0.078555,0,0,0,21.213,2.2589,12,0
-0.041161,0.089327,0,0.0096312,-0.00055956,0,-0.00055956,-0.0029104,0,0,0,0,96.242,-4.3043,0,-4.3043,-0.23095,0,0,0,22.156,2.1886,12,0
9.3704e-05,0.034258,0,-0.00075261,-2.0044e-05,0,-2.0044e-05,0.0024938,0,0,0,0,-0.049191,-0.15418,0,-0.15418,24.923,0,0,0,5.7401,5.9999,9.0399,0
9.5744e-05,0.034359,0,-0.00077126,-6.0011e-05,0,-6.0011e-05,0.0025165,0,0,0,0,-0.17922,-0.46163,0,-0.46163,25.111,0,0,0,5.7535,5.9995,9.0798,0
9.62e-05,0.03446,0,-0.00077479,-9.3762e-05,0,-9.3762e-05,0.0025638,0,0,0,0,-0.06221,-0.72125,0,-0.72125,25.619,0,0,0,5.8977,5.9988,9.1197,0
9.5721e-05,0.034562,0,-0.00078033,-0.00010285,0,-0.00010285,0.0025491,0,0,0,0,-0.17155,-0.79117,0,-0.79117,25.439,0,0,0,5.831,5.9978,9.1596,0
9.4963e-05,0.034665,0,-0.0007793,-0.00013389,0,-0.00013389,0.0025898,0,0,0,0,-0.025961,-1.0299,0,-1.0299,25.89,0,0,0,5.9686,5.9966,9.1995,0
9.4283e-05,0.034769,0,-0.0007793,-0.00013389,0,-0.00013389,0.0025898,0,0,0,0,-0.025961,-1.0299,0,-1.0299,25.89,0,0,0,5.9686,5.995,9.2394,0
9.3722e-05,0.034872,0,-0.0007728,-0.00017941,0,-0.00017941,0.0025852,0,0,0,0,0.030377,-1.3801,0,-1.3801,25.861,0,0,0,5.975,5.9932,9.2793,0
9.3297e-05,0.034976,0,-0.0007728,-0.00017941,0,-0.00017941,0.0025852,0,0,0,0,0.030377,-1.3801,0,-1.3801,25.861,0,0,0,5.975,5.991,9.3192,0
9.3048e-05,0.035079,0,-0.00076751,-0.00021402,0,-0.00021402,0.0025338,0,0,0,0,-0.080999,-1.6463,0,-1.6463,25.314,0,0,0,5.8229,5.9886,9.359,0
9.2874e-05,0.035183,0,-0.00075666,-0.00025574,0,-0.00025574,0.0025591,0,0,0,0,0.12162,-1.9672,0,-1.9672,25.627,0,0,0,5.9421,5.9858,9.3988,0
9.2727e-05,0.035286,0,-0.00075666,-0.00025574,0,-0.00025574,0.0025591,0,0,0,0,0.12162,-1.9672,0,-1.9672,25.627,0,0,0,5.9421,5.9827,9.4386,0
9.2649e-05,0.035389,0,-0.00075015,-0.00028268,0,-0.00028268,0.0025486,0,0,0,0,0.15851,-2.1745,0,-2.1745,25.533,0,0,0,5.9289,5.9792,9.4784,0
9.2688e-05,0.035491,0,-0.00073988,-0.00031904,0,-0.00031904,0.0024827,0,0,0,0,0.054042,-2.4542,0,-2.4542,24.843,0,0,0,5.7455,5.9755,9.5181,0
9.2912e-05,0.035594,0,-0.00072808,-0.00036552,0,-0.00036552,0.0025135,0,0,0,0,0.28546,-2.8117,0,-2.8117,25.221,0,0,0,5.886,5.9713,9.5578,0
9.3452e-05,0.035696,0,-0.00072808,-0.00036552,0,-0.00036552,0.0025135,0,0,0,0,0.28546,-2.8117,0,-2.8117,25.221,0,0,0,5.886,5.9669,9.5975,0
9.4371e-05,0.035799,0,-0.00071769,-0.00039245,0,-0.00039245,0.0024965,0,0,0,0,0.3436,-3.0188,0,-3.0188,25.068,0,0,0,5.8643,5.962,9.6371,0
9.5918e-05,0.035901,0,-0.00069569,-0.00044507,0,-0.00044507,0.0024594,0,0,0,0,0.46302,-3.4236,0,-3.4236,24.733,0,0,0,5.8145,5.9568,9.6767,0
9.8218e-05,0.036003,0,-0.00068429,-0.00046977,0,-0.00046977,0.0024369,0,0,0,0,0.5141,-3.6136,0,-3.6136,24.523,0,0,0,5.7778,5.9512,9.7162,0
0.00010134,0.036104,0,-0.00068429,-0.00046977,0,-0.00046977,0.0024369,0,0,0,0,0.5141,-3.6136,0,-3.6136,24.523,0,0,0,5.7778,5.9453,9.7557,0
0.00010534,0.036205,0,-0.00065395,-0.00051277,0,-0.00051277,0.0023699,0,0,0,0,0.62665,-3.9444,0,-3.9444,23.887,0,0,0,5.6571,5.9389,9.7951,0
0.00011021,0.036305,0,-0.00065395,-0.00051277,0,-0.00051277,0.0023699,0,0,0,0,0.62665,-3.9444,0,-3.9444,23.887,0,0,0,5.6571,5.9322,9.8344,0
0.00011581,0.036404,0,-0.00062738,-0.00053079,0,-0.00053079,0.0022545,0,0,0,0,0.53814,-4.083,0,-4.083,22.706,0,0,0,5.3641,5.925,9.8737,0
0.00012186,0.036502,0,-0.00061421,-0.00054488,0,-0.00054488,0.0022695,0,0,0,0,0.73229,-4.1914,0,-4.1914,22.915,0,0,0,5.457,5.9174,9.9129,0
