"Displacement Vector:0","Displacement Vector:1","Displacement Vector:2","Strain:0","Strain:1","Strain:2","Strain:3","Strain:4","Strain:5","Strain:6","Strain:7","Strain:8","Stress:0","Stress:1","Stress:2","Stress:3","Stress:4","Stress:5","Stress:6","Stress:7","Stress:8","Points:0","Points:1","Points:2"
-0.03528,0.087821,0,0.014117,-0.0014482,0,-0.0014482,-0.0042227,0,0,0,0,141.21,-11.14,0,-11.14,0.13644,0,0,0,32.618,3,12,0
7.375e-05,0.042417,0,-0.00075392,-2.0092e-05,0,-2.0092e-05,0.0024982,0,0,0,0,-0.048916,-0.15456,0,-0.15456,24.968,0,0,0,5.7505,6,9,0
-3.9282e-05,0.042369,0,-0.00081173,-0.00019169,0,-0.00019169,0.0028747,0,0,0,0,0.5569,-1.4746,0,-1.4746,28.914,0,0,0,6.801,6.15,9,0
-5.6435e-05,0.042369,0,-0.00080298,0.00018381,0,0.00018381,0.0028499,0,0,0,0,0.57129,1.4139,0,1.4139,28.67,0,0,0,6.748,6.175,9,0
-0.00016939,0.042409,0,-0.00076662,8.232e-06,0,8.232e-06,0.0024977,0,0,0,0,-0.19034,0.063323,0,0.063323,24.92,0,0,0,5.7068,6.325,9,0
0.035264,0.087774,0,0.014118,0.0014483,0,0.0014483,-0.004223,0,0,0,0,141.22,11.141,0,11.141,0.13627,0,0,0,32.621,9.325,12,0
-0.015418,0.086454,0,0.001679,-0.0005359,0,-0.0005359,-0.00032236,0,0,0,0,17.388,-4.1223,0,-4.1223,1.9929,0,0,0,4.4725,3,12.3,0
0.015404,0.086407,0,0.0016787,0.00053429,0,0.00053429,-0.00032348,0,0,0,0,17.381,4.11,0,4.11,1.9795,0,0,0,4.4678,9.325,12.3,0
6.9756e-05,0.042317,0,-0.00076537,-8.092e-06,0,-8.092e-06,0.0024928,0,0,0,0,-0.19261,-0.062246,0,-0.062246,24.87,0,0,0,5.6948,6,8.96,0
6.6797e-05,0.042216,0,-0.00076734,-1.2005e-05,0,-1.2005e-05,0.0024802,0,0,0,0,-0.256,-0.092349,0,-0.092349,24.725,0,0,0,5.6466,6,8.9192,0
6.534e-05,0.042114,0,-0.0007541,-1.632e-05,0,-1.632e-05,0.0024524,0,0,0,0,-0.20198,-0.12554,0,-0.12554,24.463,0,0,0,5.5988,6,8.8776,0
6.4642e-05,0.042012,0,-0.00073827,-1.1701e-05,0,-1.1701e-05,0.0024008,0,0,0,0,-0.19827,-0.090011,0,-0.090011,23.948,0,0,0,5.4808,6,8.8351,0
6.4136e-05,0.041908,0,-0.00073624,-9.5027e-06,0,-9.5027e-06,0.0024023,0,0,0,0,-0.1707,-0.073097,0,-0.073097,23.972,0,0,0,5.4927,6,8.7918,0
6.3513e-05,0.041802,0,-0.00073369,-3.6589e-06,0,-3.6589e-06,0.002385,0,0,0,0,-0.19976,-0.028146,0,-0.028146,23.79,0,0,0,5.444,6,8.7477,0
6.2683e-05,0.041695,0,-0.00073175,-2.7164e-06,0,-2.7164e-06,0.0023826,0,0,0,0,-0.18645,-0.020895,0,-0.020895,23.77,0,0,0,5.4424,6,8.7026,0
6.1647e-05,0.041586,0,-0.00073232,-5.2591e-07,0,-5.2591e-07,0.0023803,0,0,0,0,-0.20036,-0.0040455,0,-0.0040455,23.743,0,0,0,5.4328,6,8.6567,0
6.0441e-05,0.041474,0,-0.0007314,-2.7793e-07,0,-2.7793e-07,0.0023784,0,0,0,0,-0.19642,-0.0021379,0,-0.0021379,23.725,0,0,0,5.4297,6,8.6098,0
5.9105e-05,0.041361,0,-0.00073206,1.8969e-07,0,1.8969e-07,0.0023794,0,0,0,0,-0.20033,0.0014592,0,0.0014592,23.734,0,0,0,5.4309,6,8.562,0
5.767e-05,0.041245,0,-0.00073171,2.103e-07,0,2.103e-07,0.0023785,0,0,0,0,-0.19967,0.0016177,0,0.0016177,23.725,0,0,0,5.4289,6,8.5132,0
