"Displacement Vector:0","Displacement Vector:1","Displacement Vector:2","Strain:0","Strain:1","Strain:2","Strain:3","Strain:4","Strain:5","Strain:6","Strain:7","Strain:8","Stress:0","Stress:1","Stress:2","Stress:3","Stress:4","Stress:5","Stress:6","Stress:7","Stress:8","Points:0","Points:1","Points:2"
-0.035291,0.082077,0,0.014302,-0.001486,0,-0.001486,-0.0042021,0,0,0,0,143.31,-11.431,0,-11.431,0.97085,0,0,0,33.295,3,12,0
7.6518e-05,0.036556,0,-0.0007655,-7.811e-06,0,-7.811e-06,0.0024952,0,0,0,0,-0.18605,-0.060084,0,-0.060084,24.896,0,0,0,5.7024,6,9,0
-3.6532e-05,0.036506,0,-0.00061559,-0.00023858,0,-0.00023858,0.0019983,0,0,0,0,-0.17693,-1.8353,0,-1.8353,19.93,0,0,0,4.5583,6.15,9,0
-5.3816e-05,0.036505,0,-0.00061556,0.00023899,0,0.00023899,0.0019987,0,0,0,0,-0.17521,1.8384,0,1.8384,19.935,0,0,0,4.5599,6.175,9,0
-0.00016698,0.036547,0,-0.00076701,8.0561e-06,0,8.0561e-06,0.0025002,0,0,0,0,-0.18609,0.06197,0,0.06197,24.947,0,0,0,5.714,6.325,9,0
0.035276,0.082037,0,0.014302,0.001486,0,0.001486,-0.0042024,0,0,0,0,143.32,11.431,0,11.431,0.9711,0,0,0,33.297,9.325,12,0
-0.015385,0.080706,0,0.0029835,-0.00064958,0,-0.00064958,-0.00083809,0,0,0,0,30.023,-4.9967,0,-4.9967,0.62586,0,0,0,7.0727,3,12.3,0
0.015372,0.080666,0,0.0029839,0.0006499,0,0.0006499,-0.00083784,0,0,0,0,30.028,4.9992,0,4.9992,0.62999,0,0,0,7.0749,9.325,12.3,0
7.2788e-05,0.036462,0,-0.0007655,-7.811e-06,0,-7.811e-06,0.0024952,0,0,0,0,-0.18605,-0.060084,0,-0.060084,24.896,0,0,0,5.7024,6,8.9622,0
6.9784e-05,0.036366,0,-0.00075691,-1.436e-05,0,-1.436e-05,0.0024585,0,0,0,0,-0.21278,-0.11046,0,-0.11046,24.521,0,0,0,5.6096,6,8.9236,0
6.7953e-05,0.03627,0,-0.00075691,-1.436e-05,0,-1.436e-05,0.0024585,0,0,0,0,-0.21278,-0.11046,0,-0.11046,24.521,0,0,0,5.6096,6,8.8844,0
6.696e-05,0.036173,0,-0.00073812,-1.0846e-05,0,-1.0846e-05,0.0024088,0,0,0,0,-0.17026,-0.083427,0,-0.083427,24.036,0,0,0,5.5076,6,8.8444,0
6.6324e-05,0.036075,0,-0.00073812,-1.0846e-05,0,-1.0846e-05,0.0024088,0,0,0,0,-0.17026,-0.083427,0,-0.083427,24.036,0,0,0,5.5076,6,8.8036,0
6.5651e-05,0.035975,0,-0.0007326,-3.5009e-06,0,-3.5009e-06,0.0023863,0,0,0,0,-0.1836,-0.02693,0,-0.02693,23.808,0,0,0,5.4518,6,8.7621,0
6.4785e-05,0.035874,0,-0.00073207,-1.5494e-06,0,-1.5494e-06,0.0023823,0,0,0,0,-0.19092,-0.011919,0,-0.011919,23.766,0,0,0,5.4404,6,8.7198,0
6.3712e-05,0.035772,0,-0.00073207,-1.5494e-06,0,-1.5494e-06,0.0023823,0,0,0,0,-0.19092,-0.011919,0,-0.011919,23.766,0,0,0,5.4404,6,8.6766,0
6.2461e-05,0.035667,0,-0.00073198,-4.916e-07,0,-4.916e-07,0.0023807,0,0,0,0,-0.19535,-0.0037815,0,-0.0037815,23.748,0,0,0,5.4353,6,8.6327,0
6.1068e-05,0.035561,0,-0.00073271,1.4734e-07,0,1.4734e-07,0.0023816,0,0,0,0,-0.20041,0.0011334,0,0.0011334,23.756,0,0,0,5.4358,6,8.5879,0
5.9565e-05,0.035452,0,-0.00073225,1.9218e-07,0,1.9218e-07,0.0023804,0,0,0,0,-0.19929,0.0014783,0,0.0014783,23.744,0,0,0,5.4334,6,8.5423,0
5.7976e-05,0.035342,0,-0.0007327,2.4127e-07,0,2.4127e-07,0.0023816,0,0,0,0,-0.2003,0.0018559,0,0.0018559,23.756,0,0,0,5.4358,6,8.4958,0
5.6314e-05,0.035229,0,-0.00073249,2.3067e-07,0,2.3067e-07,0.0023809,0,0,0,0,-0.20016,0.0017744,0,0.0017744,23.749,0,0,0,5.4343,6,8.4485,0
5.4586e-05,0.035115,0,-0.00073275,1.8767e-07,0,1.8767e-07,0.0023817,0,0,0,0,-0.20025,0.0014437,0,0.0014437,23.757,0,0,0,5.4362,6,8.4002,0
5.2796e-05,0.034998,0,-0.00073259,1.7799e-07,0,1.7799e-07,0.0023813,0,0,0,0,-0.20018,0.0013691,0,0.0013691,23.753,0,0,0,5.4352,6,8.3511,0
-0.035737,0.084722,0,0.01406,-0.0014474,0,-0.0014474,-0.0041667,0,0,0,0,140.77,-11.134,0,-11.134,0.56413,0,0,0,32.615,2.9618,12,0
-0.036185,0.087526,0,0.0124,-0.0012795,0,-0.0012795,-0.003611,0,0,0,0,124.36,-9.8421,0,-9.8421,1.1972,0,0,0,28.974,2.9222,12,0
-0.036637,0.0905,0,0.013543,-0.001382,0,-0.001382,-0.0040774,0,0,0,0,135.38,-10.631,0,-10.631,-0.16117,0,0,0,31.204,2.881,12,0
-0.037085,0.093652,0,0.01306,-0.001375,0,-0.001375,-0.0039009,0,0,0,0,130.66,-10.577,0,-10.577,0.18921,0,0,0,30.196,2.8383,12,0
-0.037541,0.096991,0,0.01306,-0.001375,0,-0.001375,-0.0039009,0,0,0,0,130.66,-10.577,0,-10.577,0.18921,0,0,0,30.196,2.794,12,0
-0.037996,0.10053,0,0.012761,-0.0014125,0,-0.0014125,-0.003884,0,0,0,0,127.43,-10.866,0,-10.866,-0.61161,0,0,0,29.266,2.7479,12,0
-0.038444,0.10426,0,0.01093,-0.0012897,0,-0.0012897,-0.0031884,0,0,0,0,109.59,-9.9211,0,-9.9211,0.99369,0,0,0,25.52,2.7001,12,0
-0.038897,0.10822,0,0.012233,-0.0013637,0,-0.0013637,-0.0036196,0,0,0,0,122.49,-10.49,0,-10.49,0.55097,0,0,0,28.394,2.6505,12,0
