"Displacement Vector:0","Displacement Vector:1","Displacement Vector:2","Strain:0","Strain:1","Strain:2","Strain:3","Strain:4","Strain:5","Strain:6","Strain:7","Strain:8","Stress:0","Stress:1","Stress:2","Stress:3","Stress:4","Stress:5","Stress:6","Stress:7","Stress:8","Points:0","Points:1","Points:2"
2.4767e-05,0.024648,0,-0.0005516,-0.00028084,0,-0.00028084,0.0018302,0,0,0,0,-0.027994,-2.1603,0,-2.1603,18.293,0,0,0,4.2151,5.9574,9.6724,0
2.4834e-05,0.024789,0,-0.00048595,-0.00032472,0,-0.00032472,0.0017421,0,0,0,0,0.40328,-2.4979,0,-2.4979,17.542,0,0,0,4.1413,5.9467,9.7466,0
2.4921e-05,0.024925,0,-0.00048595,-0.00032472,0,-0.00032472,0.0017421,0,0,0,0,0.40328,-2.4979,0,-2.4979,17.542,0,0,0,4.1413,5.9346,9.8205,0
2.5037e-05,0.025053,0,-0.00043662,-0.0003497,0,-0.0003497,0.0015399,0,0,0,0,0.27849,-2.69,0,-2.69,15.482,0,0,0,3.6371,5.9211,9.8942,0
2.5128e-05,0.025174,0,-0.00037162,-0.00037525,0,-0.00037525,0.0014306,0,0,0,0,0.63272,-2.8865,0,-2.8865,14.496,0,0,0,3.4913,5.9061,9.9676,0
2.5259e-05,0.02529,0,-0.00037162,-0.00037525,0,-0.00037525,0.0014306,0,0,0,0,0.63272,-2.8865,0,-2.8865,14.496,0,0,0,3.4913,5.8896,10.041,0
2.5762e-05,0.025398,0,-0.0003381,-0.00038782,0,-0.00038782,0.0013236,0,0,0,0,0.64823,-2.9832,0,-2.9832,13.431,0,0,0,3.249,5.8715,10.113,0
2.707e-05,0.025501,0,-0.00028703,-0.0003895,0,-0.0003895,0.0011328,0,0,0,0,0.58038,-2.9962,0,-2.9962,11.502,0,0,0,2.7883,5.8517,10.186,0
2.9349e-05,0.025596,0,-0.00023124,-0.00037689,0,-0.00037689,0.00099988,0,0,0,0,0.75524,-2.8992,0,-2.8992,10.225,0,0,0,2.534,5.8303,10.257,0
3.2427e-05,0.025684,0,-0.00023124,-0.00037689,0,-0.00037689,0.00099988,0,0,0,0,0.75524,-2.8992,0,-2.8992,10.225,0,0,0,2.534,5.8071,10.329,0
3.5906e-05,0.025763,0,-0.00016399,-0.00032871,0,-0.00032871,0.00076564,0,0,0,0,0.72197,-2.5285,0,-2.5285,7.873,0,0,0,1.9835,5.7821,10.399,0
3.9529e-05,0.025834,0,-0.00016399,-0.00032871,0,-0.00032871,0.00076564,0,0,0,0,0.72197,-2.5285,0,-2.5285,7.873,0,0,0,1.9835,5.7552,10.469,0
4.0817e-05,0.025895,0,-0.00010424,-0.00024592,0,-0.00024592,0.00052818,0,0,0,0,0.59582,-1.8917,0,-1.8917,5.4606,0,0,0,1.3976,5.7264,10.538,0
4.0908e-05,0.025945,0,-0.00010424,-0.00024592,0,-0.00024592,0.00052818,0,0,0,0,0.59582,-1.8917,0,-1.8917,5.4606,0,0,0,1.3976,5.6957,10.607,0
3.4182e-05,0.025981,0,-6.6735e-05,-0.00015213,0,-0.00015213,0.00032339,0,0,0,0,0.33277,-1.1702,0,-1.1702,3.3338,0,0,0,0.84612,5.663,10.674,0
