"Displacement Vector:0","Displacement Vector:1","Displacement Vector:2","Strain:0","Strain:1","Strain:2","Strain:3","Strain:4","Strain:5","Strain:6","Strain:7","Strain:8","Stress:0","Stress:1","Stress:2","Stress:3","Stress:4","Stress:5","Stress:6","Stress:7","Stress:8","Points:0","Points:1","Points:2"
0.013874,0.030392,0,-0.00087876,-7.3379e-05,0,-7.3379e-05,0.0028869,0,0,0,0,-0.13939,-0.56446,0,-0.56446,28.827,0,0,0,6.6203,5.9998,9.0497,0
0.013512,0.030541,0,-0.00094349,-0.00011769,0,-0.00011769,0.0031261,0,0,0,0,-0.062029,-0.90533,0,-0.90533,31.243,0,0,0,7.1956,5.9992,9.0994,0
0.013161,0.030688,0,-0.00087803,-0.00012207,0,-0.00012207,0.0028962,0,0,0,0,-0.1008,-0.93897,0,-0.93897,28.932,0,0,0,6.6533,5.9981,9.1491,0
0.012821,0.030832,0,-0.00093331,-0.0001769,0,-0.0001769,0.0031082,0,0,0,0,-0.0092332,-1.3608,0,-1.3608,31.08,0,0,0,7.1701,5.9966,9.1987,0
0.012492,0.030972,0,-0.00086503,-0.00017779,0,-0.00017779,0.0028626,0,0,0,0,-0.068697,-1.3676,0,-1.3676,28.605,0,0,0,6.5854,5.9946,9.2484,0
0.012175,0.031109,0,-0.0009079,-0.00023562,0,-0.00023562,0.0030445,0,0,0,0,0.05979,-1.8125,0,-1.8125,30.462,0,0,0,7.0436,5.9922,9.298,0
0.011868,0.031243,0,-0.00084099,-0.00022958,0,-0.00022958,0.002793,0,0,0,0,-0.033964,-1.766,0,-1.766,27.92,0,0,0,6.4352,5.9893,9.3476,0
0.011573,0.031372,0,-0.00087034,-0.00029245,0,-0.00029245,0.0029437,0,0,0,0,0.14012,-2.2496,0,-2.2496,29.479,0,0,0,6.8351,5.9859,9.3972,0
0.011289,0.031496,0,-0.00080554,-0.00028196,0,-0.00028196,0.0026929,0,0,0,0,0.025804,-2.1689,0,-2.1689,26.937,0,0,0,6.2222,5.982,9.4467,0
0.011014,0.031616,0,-0.00082153,-0.00034678,0,-0.00034678,0.0028091,0,0,0,0,0.23314,-2.6676,0,-2.6676,28.161,0,0,0,6.5526,5.9776,9.4962,0
0.010751,0.031731,0,-0.0007607,-0.00033205,0,-0.00033205,0.0025661,0,0,0,0,0.1005,-2.5542,0,-2.5542,25.692,0,0,0,5.952,5.9726,9.5457,0
0.010496,0.03184,0,-0.00076475,-0.00039472,0,-0.00039472,0.0026482,0,0,0,0,0.32641,-3.0363,0,-3.0363,26.58,0,0,0,6.2091,5.9671,9.595,0
0.010251,0.031944,0,-0.00070876,-0.0003751,0,-0.0003751,0.0024209,0,0,0,0,0.1925,-2.8854,0,-2.8854,24.267,0,0,0,5.6445,5.9611,9.6444,0
0.010015,0.032043,0,-0.00069771,-0.00043722,0,-0.00043722,0.0024624,0,0,0,0,0.45059,-3.3632,0,-3.3632,24.759,0,0,0,5.8176,5.9545,9.6936,0
0.0097871,0.032136,0,-0.00064693,-0.00041542,0,-0.00041542,0.0022458,0,0,0,0,0.29476,-3.1956,0,-3.1956,22.547,0,0,0,5.2711,5.9473,9.7428,0
0.0095672,0.032223,0,-0.00066785,-0.00045645,0,-0.00045645,0.0023739,0,0,0,0,0.48696,-3.5112,0,-3.5112,23.885,0,0,0,5.6243,5.9395,9.7918,0
0.0093541,0.032304,0,-0.0005932,-0.00049002,0,-0.00049002,0.0021701,0,0,0,0,0.63549,-3.7694,0,-3.7694,21.892,0,0,0,5.1985,5.931,9.8408,0
0.0091474,0.032379,0,-0.00055162,-0.00046415,0,-0.00046415,0.0019822,0,0,0,0,0.47287,-3.5704,0,-3.5704,19.964,0,0,0,4.7161,5.922,9.8897,0
